disease_name,body_part,image_path,condition
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0026206__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0026457__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0026720__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0026872__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0026927__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0026981__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0027084__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0027303__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0027343__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0028076__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0028314__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0028335__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0028730__PF.jpg,Malignant
actinic-keratosis,leg,../data-collection/dataset/disease-classification\actinic-keratosis\leg\ISIC_0028820__PF.jpg,Malignant
actinic-keratosis,neck,../data-collection/dataset/disease-classification\actinic-keratosis\neck\ISIC_0024468__PF.jpg,Malignant
actinic-keratosis,neck,../data-collection/dataset/disease-classification\actinic-keratosis\neck\ISIC_0024771__PF.jpg,Malignant
actinic-keratosis,neck,../data-collection/dataset/disease-classification\actinic-keratosis\neck\ISIC_0027650__PF.jpg,Malignant
actinic-keratosis,neck,../data-collection/dataset/disease-classification\actinic-keratosis\neck\ISIC_0028381__PF.jpg,Malignant
actinic-keratosis,neck,../data-collection/dataset/disease-classification\actinic-keratosis\neck\ISIC_0029417__PF.jpg,Malignant
actinic-keratosis,neck,../data-collection/dataset/disease-classification\actinic-keratosis\neck\ISIC_0030821__PF.jpg,Malignant
actinic-keratosis,neck,../data-collection/dataset/disease-classification\actinic-keratosis\neck\ISIC_0031198__PF.jpg,Malignant
actinic-keratosis,neck,../data-collection/dataset/disease-classification\actinic-keratosis\neck\ISIC_0031823__PF.jpg,Malignant
actinic-keratosis,neck,../data-collection/dataset/disease-classification\actinic-keratosis\neck\ISIC_0031918__PF.jpg,Malignant
actinic-keratosis,neck,../data-collection/dataset/disease-classification\actinic-keratosis\neck\ISIC_0032206__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0024562__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0024925__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0025471__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0025712__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0026132__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0026319__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0026549__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0026765__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0027334__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0028224__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0028644__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0029860__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0031927__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0032154__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0033084__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0033536__PF.jpg,Malignant
actinic-keratosis,torso,../data-collection/dataset/disease-classification\actinic-keratosis\torso\ISIC_0033550__PF.jpg,Malignant
allergic-contact-dermatitis,arm,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\arm\allergic-contact-dermatitis-0003__PF.jpg,Benign
allergic-contact-dermatitis,back,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\back\allergic-contact-dermatitis-0038__PF.jpg,Benign
allergic-contact-dermatitis,face,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\face\allergic-contact-dermatitis-0024__PF.jpg,Benign
allergic-contact-dermatitis,face,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\face\allergic-contact-dermatitis-0027__PF.jpg,Benign
allergic-contact-dermatitis,face,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\face\allergic-contact-dermatitis-0029__PF.jpg,Benign
allergic-contact-dermatitis,face,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\face\allergic-contact-dermatitis-0032__PF.jpg,Benign
allergic-contact-dermatitis,face,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\face\allergic-contact-dermatitis-0035__PF.jpg,Benign
allergic-contact-dermatitis,face,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\face\allergic-contact-dermatitis-0040__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0005__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0006__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0007__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0008__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0009__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0010__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0011__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0012__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0013__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0014__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0015__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0016__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0021__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0022__PF.jpg,Benign
allergic-contact-dermatitis,feet,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\feet\allergic-contact-dermatitis-0023__PF.jpg,Benign
allergic-contact-dermatitis,folds,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\folds\allergic-contact-dermatitis-0026__PF.jpg,Benign
allergic-contact-dermatitis,folds,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\folds\allergic-contact-dermatitis-0034__PF.jpg,Benign
allergic-contact-dermatitis,hand,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\hand\allergic-contact-dermatitis-0030__PF.jpg,Benign
allergic-contact-dermatitis,hand,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\hand\allergic-contact-dermatitis-0042__PF.jpg,Benign
allergic-contact-dermatitis,hand,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\hand\allergic-contact-dermatitis-0043__PF.jpg,Benign
allergic-contact-dermatitis,leg,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\leg\allergic-contact-dermatitis-00001__PF.jpg,Benign
allergic-contact-dermatitis,leg,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\leg\allergic-contact-dermatitis-00002__PF.jpg,Benign
allergic-contact-dermatitis,leg,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\leg\allergic-contact-dermatitis-0019__PF.jpg,Benign
allergic-contact-dermatitis,leg,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\leg\allergic-contact-dermatitis-0020__PF.jpg,Benign
allergic-contact-dermatitis,leg,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\leg\allergic-contact-dermatitis-0025__PF.jpg,Benign
allergic-contact-dermatitis,leg,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\leg\allergic-contact-dermatitis-0036__PF.jpg,Benign
allergic-contact-dermatitis,leg,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\leg\allergic-contact-dermatitis-0041__PF.jpg,Benign
allergic-contact-dermatitis,mouth,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\mouth\allergic-contact-dermatitis-0004__PF.jpg,Benign
allergic-contact-dermatitis,mouth,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\mouth\allergic-contact-dermatitis-0028__PF.jpg,Benign
allergic-contact-dermatitis,zoomed,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\zoomed\allergic-contact-dermatitis-0017__PF.jpg,Benign
allergic-contact-dermatitis,zoomed,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\zoomed\allergic-contact-dermatitis-0018__PF.jpg,Benign
allergic-contact-dermatitis,zoomed,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\zoomed\allergic-contact-dermatitis-0031__PF.jpg,Benign
allergic-contact-dermatitis,zoomed,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\zoomed\allergic-contact-dermatitis-0033__PF.jpg,Benign
allergic-contact-dermatitis,zoomed,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\zoomed\allergic-contact-dermatitis-0037__PF.jpg,Benign
allergic-contact-dermatitis,zoomed,../data-collection/dataset/disease-classification\allergic-contact-dermatitis\zoomed\allergic-contact-dermatitis-0039__PF.jpg,Benign
alopecia-areata,face,../data-collection/dataset/disease-classification\alopecia-areata\face\1321__PF.jpg,Benign
alopecia-areata,face,../data-collection/dataset/disease-classification\alopecia-areata\face\1326__PF.jpg,Benign
alopecia-areata,face,../data-collection/dataset/disease-classification\alopecia-areata\face\1341__PF.jpg,Benign
alopecia-areata,face,../data-collection/dataset/disease-classification\alopecia-areata\face\alopecia-areata-00002__PF.jpg,Benign
alopecia-areata,face,../data-collection/dataset/disease-classification\alopecia-areata\face\alopecia-areata-00019__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1320__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1322__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1323__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1324__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1328__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1329__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1330__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1331__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1332__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1333__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1335__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1336__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1337__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1340__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1346__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1348__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1351__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1352__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1353__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1354__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1355__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1356__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1357__PF.jpg,Benign
alopecia-areata,head,../data-collection/dataset/disease-classification\alopecia-areata\head\1360__PF.jpg,Benign
